x,y
-0.67965037,2.5463152
0.4902609,2.414977
-2.5774286,-0.89092195
2.4047246,-0.8524738
-0.25720358,-2.4805863
0.2538212,2.7278128
-0.78419185,-2.4921722
2.1921086,-1.1752295
2.0981636,-1.5816867
2.3932443,-1.2926252
0.9356005,2.4132166
1.8046292,-2.044727
2.3046417,-0.6820219
-1.6789322,1.7722467
0.7270079,-2.6449049
-2.3296068,-0.79630774
0.45504853,-2.8931289
2.5252779,-1.1212285
2.6447253,-1.0183473
-0.18649925,2.7967727
0.68128604,-2.4690218
2.483226,0.12170535
-2.5096288,-0.90363735
-1.9064219,-1.6612604
-2.6268764,-0.4874343
1.7071881,1.7694799
-2.3588543,-0.3995451
-2.6107202,0.6365744
2.1507843,-1.468683
2.7298346,-0.28674263
0.45297626,-2.683929
2.22755,0.8725363
-1.0030982,2.2885883
-2.473898,1.3351552
-1.9747565,2.1740274
0.09936002,2.6169143
-2.4469497,0.6682606
-2.8599904,-0.43336958
-1.8956141,1.9339074
-2.4514117,-0.66908664
1.1281046,-2.5796204
-0.21347135,2.5246863
-0.7565544,2.2230587
-2.5857918,0.13333929
-2.7511692,0.20754302
2.4801445,0.23713169
2.5491898,0.2688115
-2.299771,1.0994328
2.3623729,-0.1912707
2.6505044,0.13999704
-1.4309905,-2.4366167
2.4440749,-1.090857
-2.4606056,0.76021343
-0.016542524,-2.2710216
0.1274141,2.4895346
1.5983299,1.7439934
-1.401555,-2.3491175
2.4433684,-1.5288272
1.632904,-2.1430154
-1.8626182,-1.6357628
2.5356,-1.1182607
-0.06100914,2.8104506
-2.0688102,-1.5891235
1.5910894,2.0683908
-0.9622983,-2.2600627
1.5481771,-1.9349451
0.46151197,2.5071752
-1.2617986,2.3692255
-2.4110878,0.13171561
-2.3506134,-0.64231217
1.7442344,1.6209276
-0.4861973,2.528679
0.9771407,-2.1741676
-2.5640407,1.0432166
0.6204572,-2.5858734
-0.09558654,2.8783803
0.88680524,-2.0860982
-0.82483757,2.4932728
0.6207409,2.6729798
1.8377964,-2.069788
-2.5257926,-1.2150302
2.4771454,0.178844
2.4742136,-0.536873
0.89762866,2.5564117
-1.2011666,-1.9462688
2.0661492,-1.7025404
0.14576536,-2.5754185
0.63788444,2.3590944
-2.1360378,-1.5453445
2.1861348,2.083349
1.7749058,-1.6410493
-2.6947336,0.17329073
0.15370657,2.4064357
-2.24477,1.3239801
-2.353092,1.2738109
1.9598246,1.375825
2.213653,0.9701536
-1.9781094,1.4125371
-1.2475427,2.2854254
-2.3338354,0.05034828
2.6114943,-0.7597328
-2.4313722,0.6946598
0.9294626,-2.247838
-2.278513,1.4442145
0.10941359,2.4352229
-1.9838102,-1.9610409
2.3754013,-1.1158879
-0.559214,-2.5811493
-2.2266226,-0.99071527
1.1640201,2.1645544
1.026601,2.316681
-0.1519579,-2.8862352
-2.1892989,-1.6263423
-1.266383,-1.966959
-2.3386045,0.9918156
2.3244517,-1.110018
0.3752394,2.4015734
-0.31424442,2.4916594
2.6113048,-0.42745453
-2.2087064,-1.2383754
2.6533947,-0.065753505
2.4245532,-1.1987276
-1.4516307,-2.2541208
2.4756858,0.74930674
2.506042,-0.14255415
-0.461825,-2.8291492
1.7127432,-1.9185605
-2.5602179,0.099772975
2.6250057,-0.6110541
0.5225516,-2.4501972
-0.14715283,-2.5343468
2.3992617,-0.03815855
-0.8055937,2.547442
-0.59379315,-2.6798496
-1.198027,-2.4541104
-2.0332947,1.6590682
-0.45863792,-2.5131
-2.5797298,-0.39147824
-0.012033746,-2.5865583
2.4998379,0.8389983
2.49919,0.40204436
-2.726746,0.21971047
1.7865224,1.8520879
0.95550036,2.8749676
0.45263392,-2.6362503
-1.4066247,-2.043693
1.7986362,-1.6187648
1.1540606,-2.4245026
2.6049936,-0.03754515
2.640132,-0.9715223
-0.7454568,2.5316615
-1.4961355,1.8210392
1.5604298,1.8325855
-1.4148904,2.2533798
2.29061,0.491323
2.3893607,-1.0034887
-0.22758535,2.5012677
-2.43394,0.9701061
1.8017348,-2.0579455
0.8666791,2.2691426
2.7884998,0.36959773
-2.6315582,0.90853405
-2.5581467,-0.98282003
2.43608,1.0021017
-0.08888191,2.9770174
-0.5119966,-2.3877642
-2.5437036,0.829058
2.4728005,-0.24250321
1.5048472,-2.0958507
-1.0124009,-2.4907284
2.4713862,0.82973695
-2.2292135,-1.4497603
0.7892751,-2.432004
-2.1221957,1.5041183
2.0695336,-2.179428
0.30229378,-2.5546808
-2.3193438,0.35968447
1.2838676,-2.3765008
-1.0083438,-2.150642
-2.6733062,-0.562297
-1.0082793,-2.477559
-0.22621596,2.595379
-1.2033213,2.3579547
-0.3686871,-2.4508073
-2.5581346,0.52916676
1.8978535,-1.7467088
1.8162448,1.4846212
1.3798829,2.1460211
-2.5081053,0.16532926
-2.6770926,1.1928766
2.60479,-0.87138665
0.20185772,-2.4744372
2.053521,-1.6977721
2.5671327,0.5455605
0.40118164,2.4625907
1.7874064,-2.2573175
-2.2408702,-1.269153
1.471996,-2.2194974
2.6122584,-0.33284745
2.2005196,-1.155915
1.8886906,-1.621762
-2.517125,1.1470878
0.4983467,2.564367
-2.6386151,-1.2160058
1.8364565,2.1430879
-0.5311053,-2.654099
-1.6618683,-2.1453667
2.2373848,-0.97018313
-2.5844867,1.1074233
-1.6790564,2.1082878
-2.264487,0.895216
-2.503981,0.44233018
0.24627244,-2.6948588
0.64216167,-2.2175071
0.11572162,2.4672859
-2.6645617,0.5582902
0.27418718,-2.218252
-0.6648958,-2.5204422
-2.164394,-0.85354894
-1.6858733,2.4249332
2.199319,-1.5711244
-1.6362573,-2.2215576
-2.386765,-1.2459781
2.1342437,-1.427711
-2.7349546,0.7114419
0.09517771,2.685107
2.0342824,1.7786297
1.5466454,2.2655594
2.550606,0.4397538
-0.79365003,2.3803887
1.1542972,-2.321208
-1.9481441,-1.406025
-2.6191134,0.3408844
0.5771713,-2.5469282
-2.6104662,0.6583937
-2.4636645,1.0905894
-2.4841475,0.49603185
0.6764057,2.5251274
0.08398725,2.5767593
2.5602195,0.11514727
-0.7332567,-2.4031506
-0.28149968,-2.5397184
-1.5143775,2.0082448
2.4066045,-0.34013063
-0.35769588,-2.4802153
-0.7613219,-2.298791
-2.679186,0.6244018
0.93035245,1.8144803
0.55209553,-2.7241251
-2.3370736,-1.2926173
1.43751,-2.1080697
-2.090375,-1.4043897
-2.372161,1.5303752
2.5181227,-1.0312817
0.558684,-2.3158946
0.92960024,2.3468466
0.5412203,-2.2966855
-0.5666762,2.3829865
2.6847522,0.31452376
1.4164028,2.1412332
1.7693633,1.9163295
1.1033194,-2.3013687
0.8040925,2.4017282
2.4921787,0.63222986
2.28663,-0.99936426
2.0089993,2.2625122
-2.5297308,-0.7788046
1.5634264,-2.181491
-1.5536944,-2.3898766
-0.43674448,-2.5401313
1.9348749,-1.5433809
-0.646069,2.267054
-1.9894984,1.4245181
-0.5576543,2.2502253
-1.7329973,-1.8431495
1.7272803,-1.6793098
-1.7670568,-2.0473213
-2.6100123,-0.15801743
2.0957954,-1.0482185
-2.4672832,1.0617219
2.216708,-1.7674634
1.896273,-1.9469818
1.635013,-2.1576428
-2.6448643,0.27553388
-0.540859,2.4737275
-2.1218445,1.7049601
0.26701045,2.689782
-2.3915386,0.98976004
-0.21151829,2.7200565
1.6620731,-2.194811
2.5644834,-1.082014
1.576899,2.056941
0.70763683,2.6309114
1.5481687,1.9772757
-2.6118367,0.49714917
2.02707,1.7935671
-1.5349557,2.1820757
-1.0220531,2.5804706
-1.7934752,-2.2442453
0.06899917,-2.3961194
-2.6478477,-0.17251521
-2.142992,1.7426171
0.6684497,2.5498972
2.5850143,0.25182164
0.12944481,-2.4773867
2.8578272,0.37740654
0.9794068,-2.4005976
1.2289122,-2.2411385
-1.9727309,1.6833898
-1.9849248,1.9389842
-1.2062588,-2.3329542
2.720137,-0.057025477
2.011378,1.4093205
2.6252875,-0.2021598
2.5960984,0.69411564
2.5604947,-0.102067366
0.6501073,-2.4580793
-0.6361129,2.4718826
2.5189002,-0.15333164
-1.6656628,2.1060777
-1.9807042,1.818224
2.503375,-0.5585506
2.4475555,0.18286666
2.4311633,0.49791852
2.7842376,-0.0100082755
2.6245546,-0.53725636
-1.5048295,2.2815204
-2.4946413,0.5099866
0.8502306,-2.5920436
-2.3064299,0.59741277
-0.13734037,2.9400132
2.3830366,-0.686754
-0.08841433,-2.7642672
1.2198446,2.1694922
-2.218344,1.199841
-2.9348946,-0.80930835
2.3594882,1.2377692
2.1566222,1.5113682
2.5095415,-1.0871978
1.1455746,2.066061
1.8203713,-2.0534294
2.020939,1.6643834
0.66751134,2.5872266
0.9525652,-2.3482084
-0.8068314,2.608372
2.691306,-0.15922368
0.001415953,-2.7825513
-2.01439,-1.7189987
-2.1316588,1.8393266
1.9441626,-1.6288313
-2.1944346,-1.5359398
-2.7276404,0.15269959
-2.2744505,-1.3059756
-2.589375,-0.011098631
-0.7405492,2.4429464
-0.010715395,-2.7378685
-2.5738015,1.2206721
-0.6449237,-2.5197148
-2.8563137,0.5884727
1.373998,-2.2565129
-0.76742,-2.6869957
-1.3550093,-2.1689904
-2.3917124,0.0481385
-1.52805,2.0648367
-2.079591,-1.5205959
-0.072057955,2.4101055
0.41146493,-2.3924155
-0.80417764,-2.7115767
-2.5816374,-0.06211938
2.518719,-0.5119374
-2.0712986,1.7606946
-0.76802105,2.6704679
-1.8384721,1.8965974
1.0531375,-1.9564273
-2.0725029,-1.6816615
-0.7931361,-2.6060417
-2.151195,-0.86346906
1.5754206,1.9805074
-0.0359568,-2.3953104
-0.8271677,-2.547396
-1.9766352,2.0637283
0.60244125,-2.6698577
-0.65998954,-2.3132029
-2.6536407,-0.75583166
0.2506238,2.7501638
0.019302532,-2.6416144
-2.5725598,-0.47744375
2.4083943,0.7779614
2.1207714,1.4617649
-0.2444596,-2.672286
-1.862544,1.2318085
1.6548327,1.8868859
2.2590027,1.0057882
2.520971,-0.74206704
-2.0620666,1.4272927
-0.028190926,-2.2679014
-1.9061863,-1.8445187
-2.1424232,1.229891
2.0879393,1.2424134
-1.8836557,-1.6799338
-2.1950881,-1.590533
-1.8844268,-2.1219096
-0.65555996,-2.1940935
2.009045,1.4721003
-2.5608058,1.123836
2.1964478,-1.6275746
2.1053743,1.5484966
-0.4825691,-2.7173593
-0.7430874,-2.649276
-2.2539995,-1.3432875
2.4179327,-0.26548916
-0.6742712,-2.6357255
0.73764056,-2.4689565
-2.12618,1.488113
-2.5398743,1.0251638
1.4553747,-2.1829581
-0.6407832,2.6204743
2.7857065,0.858861
-0.86989033,-2.6639261
0.5955304,2.2892137
1.8387474,1.6326162
-0.8260482,-2.6745012
-0.6694906,-2.576139
-1.8178607,1.9186165
-0.5732172,2.3945067
-2.5977209,0.43022656
2.2008886,1.4692886
0.99072325,-2.3138642
-0.22018433,2.8199787
-2.739866,-0.2844116
-1.4259452,-2.1204116
0.7928188,1.8275218
0.7325519,-2.468286
1.5470177,2.0722342
1.6488167,1.9908673
0.037523262,-2.6250143
1.0107038,-2.4382246
-1.796804,-1.2756594
-1.4551362,-2.1775513
2.1557362,-1.6791121
1.9560627,-1.5968645
-2.2650266,-1.459897
-1.2604401,-2.2415686
2.4387708,1.2523172
-2.275476,0.50586593
2.411355,-0.4996246
-1.599226,2.080588
0.9348293,-2.323006
2.5785687,0.119317874
-2.6532397,-0.7310484
2.5270083,0.55338144
1.2438552,-2.4689636
2.1979232,1.6716518
2.2676392,1.5465503
2.5729718,-0.23935783
0.22065555,2.7227304
-2.5887563,-0.07979802
2.5499249,-0.15701923
-1.7691437,-2.255833
-1.9202228,1.8184419
2.4321969,-0.65339535
-1.1211537,-2.431792
1.7569041,1.9147956
0.41868037,-2.6172025
-0.7942689,-2.4592104
1.4398673,2.0826795
-0.33541718,2.6542585
1.9992193,-1.6011543
-1.2632277,-2.198563
2.5643468,0.25971392
-2.0305004,0.67958856
-2.4710727,0.41801363
-2.5732584,-0.28873914
2.434984,-0.6076499
-1.4504336,2.156276
2.819167,0.21544231
2.237844,-1.2636214
0.41880706,-2.4252968
2.056145,1.7925396
0.95357406,2.4061124
0.5266855,-2.3950737
2.626519,0.514792
1.6396279,-2.479147
-0.69591504,-2.4733615
-1.3306438,2.0095322
-1.363784,-2.4696004
2.8090026,0.0355967
-1.7627683,-2.2313664
-2.4753,0.3624633
-2.039394,-1.6427197
-0.8793682,2.14904
0.088660814,-2.755166
2.6727672,-0.5267072
-2.757822,-0.24582179
-2.1227067,-1.4428041
2.036723,-1.4695077
2.09629,1.5516765
-2.8648903,-0.5292816
-2.5348296,-0.77833223
-1.2187136,-2.4609137
1.7395275,2.1032717
2.6895933,-0.31916857
1.9045552,-2.2977252
2.5696907,-0.122996144
1.8540132,-2.206149
-2.0334044,-1.6364012
2.7738147,-0.041342318
-2.5207622,-0.3654641
-2.1851213,1.1807503
1.4667645,-1.6068615
2.5052774,-0.5576831
-2.5289547,-0.35322568
1.6294583,2.1522405
2.8253145,-0.73641145
-0.020075448,2.7990732
-2.6295805,0.7383243
0.96969306,2.3459027
-0.25143075,-2.6859946
-1.967784,1.3888332
2.4052732,-0.99294704
1.5615791,-2.2326393
-2.0253167,-1.4904394
-2.5286534,-1.1151744
0.72134584,2.5044508
-2.1930156,-1.3183203
1.8456048,2.1043205
1.8927252,1.9482205
1.5256804,-1.9997293
2.6950746,-0.061167836
1.6916643,-2.035889
-2.1566026,-1.5497857
-1.0655793,2.1941345
1.4750863,2.0072954
-0.6309988,2.410908
2.5077653,0.089764036
2.5385072,-0.41202465
-1.217816,2.0010726
1.9250762,1.6431324
0.8820741,-2.2376997
0.4755559,2.5568297
2.6081655,-0.051930986
-0.9825144,2.3447647
0.50450397,2.5217838
-1.9362197,-1.2349184
1.2020526,-2.1854022
1.3674852,-1.7996035
2.330368,0.026618078
-2.0245664,1.447046
-0.5309051,2.7187405
-2.4455328,-0.6914647
0.6661861,2.6967971
2.071716,1.4375906
-0.9089085,-2.2034974
2.3863144,0.78846025
2.1579962,1.4147203
0.5469203,-2.4322438
-0.19593748,2.394553
-2.268159,-1.1569312
-2.5610192,0.0007442916
-1.2168592,2.3351603
2.3486934,-1.0754217
-2.007159,-1.0637038
1.8607323,-1.8263472
1.9444685,1.7598964
2.3833241,-1.0387177
-2.3398113,-0.65859556
2.6521032,-0.33561796
0.01587478,-2.6438105
2.2881694,1.1151676
2.0051925,-1.4894563
2.3813763,1.1521506
1.5297742,-2.0604463
-0.3267511,-2.6179435
-2.731022,0.65192664
-2.760782,-0.02623941
-2.3833416,-0.94254553
-1.8876826,-1.665399
2.4204893,-0.7925703
-2.8865795,-0.668595
2.4647498,0.50732803
1.3353157,2.4440744
-0.7498285,-2.7005663
2.4756942,-0.8287491
-0.12208409,-2.6953266
0.72578645,-2.6830277
-2.452823,0.11263373
-1.8386474,-0.9136567
-1.2116991,2.0588946
1.9128087,-1.7116954
1.6533875,2.083265
-1.70851,-1.5625403
-2.304364,5.8472157e-05
1.7294512,-1.7146633
2.552925,-0.7100908
2.3658984,1.2095602
-2.8437636,0.49600863
1.4675175,1.8166492
-1.6077121,2.03106
2.6367316,-0.12501645
0.09824599,-2.6465547
-2.8216558,0.12676673
1.266311,2.22587
2.5371907,0.9522314
-1.0221046,2.6112995
-2.4573946,0.9564441
1.6697016,2.3147337
2.1274347,1.4857059
0.83294713,2.3299882
2.5381262,1.3482649
-1.2010882,2.2359207
0.29204264,-2.7054572
-2.2029254,1.5813899
2.565217,0.7269478
-1.1233503,-2.0046673
-2.2885969,-1.2963763
2.0768504,-1.725636
2.2507668,-1.2391354
-2.779853,0.6585476
-0.14334959,2.5378516
2.3032956,1.1485947
-2.6275592,-0.6552653
1.9476813,1.5751882
-1.725903,2.0130246
-0.067910634,-2.656314
0.47108147,-2.4100018
-1.5211965,-2.1590478
-2.1188042,-1.2504925
2.6759338,-0.5398971
1.4289042,2.279733
1.5503514,-2.1159296
1.1472077,2.375953
0.06897602,2.4732273
1.6083102,-2.3689091
-2.5834613,-0.6125594
2.3281417,-0.76546705
-2.4640164,0.7398745
2.0154,-1.4304178
0.2932731,2.6400077
1.0070902,2.3729746
0.7180184,2.5402098
-1.3800453,-2.0519123
1.0511984,2.217991
2.4032536,1.3048075
-0.1773269,2.6293116
-1.4204226,2.3988683
1.4317676,1.8311136
-1.6562182,-2.0507934
2.5643725,0.822635
1.8762397,-1.4146987
-2.5097907,0.49115276
-2.6847255,-0.4063291
2.0167701,-1.0904628
1.4560956,2.011938
-2.7926478,-0.5322308
-1.2312342,2.168339
1.151721,2.31271
1.5901592,2.0163236
2.2742925,-1.0695553
2.0226393,-1.8669231
-0.3293969,-2.6852212
-2.0112371,-1.6611549
-1.2428449,-2.1384463
-1.4047631,-1.7519554
-2.2451003,1.285974
-1.4448631,2.0728905
-0.50583214,-2.6714847
-2.025917,-1.1835788
2.5604732,0.29258186
-2.3078637,1.303194
0.37673286,2.6620295
-0.33161506,-2.7770877
-2.5527816,-0.07028252
2.6096308,0.44153827
1.497735,1.9958063
1.7384862,-1.7586688
-1.2418213,-2.2908823
1.7225322,-2.0700228
-2.530336,0.3048901
-2.526695,0.7898313
-1.2055191,2.4281304
-1.5213373,2.4277232
-2.07313,1.4084886
-0.6022619,2.6512663
2.5544047,0.22432478
2.1563876,-1.2332903
2.4204588,1.3012161
1.8859117,1.5601966
-1.2395527,-2.6061254
-1.6949275,1.8925431
-1.0777682,-2.1211565
-2.2352295,1.7366376
-2.4334633,1.3614314
-2.7224813,-0.8161287
-1.2972993,2.2938452
-1.4384614,-2.3630114
2.6064134,-0.42892507
2.4321387,-0.83109915
-1.7863232,1.9447281
-1.2671645,2.2482424
-1.4772432,2.115464
2.2561004,-1.6889454
2.0804353,-1.2498282
-2.4417725,-0.049519554
1.5350941,2.3230054
2.7689357,-0.78834254
2.397944,-1.5916965
-0.6036979,2.807838
2.0054245,1.5663546
1.382992,2.0664897
-1.9883327,-1.9268016
1.0543416,-2.190284
-2.3413863,0.1852949
2.325233,-1.3143096
-0.47962967,-2.5063398
-2.6535761,0.74022573
-0.034503356,-2.7497723
1.0643709,2.2613149
-0.40388453,-2.6469142
2.2744951,0.33712226
-2.0336835,1.6595203
1.7233398,1.9791553
-0.2537561,-2.533145
1.3627979,2.2732427
-2.0264208,1.5756968
0.8960079,2.5549922
0.29404348,-2.574509
1.5825098,-1.5521841
1.6020889,1.9592954
1.1286945,-2.463661
0.21882975,2.3957112
-2.2151573,1.5726137
0.39056674,-2.6592276
2.3279784,1.3202838
2.3472898,-1.3469733
-0.7267842,2.6465714
-2.3068302,1.3537917
-2.425558,0.882165
0.63623387,2.5048475
0.70514065,2.7945318
-2.2907574,-1.7974188
-1.3530536,1.8584416
-2.0637503,-1.0220622
1.4151198,-2.195963
-1.7403834,-1.8434572
-0.020198733,2.530293
2.65936,-0.38776773
-2.332045,1.1228185
2.0533211,-1.627955
1.639621,1.9973007
-0.68983954,-2.464221
0.8465466,2.4693892
0.60765016,-2.7689364
1.7880995,1.7224058
2.2796652,1.6942543
1.9548241,-1.6051564
0.033240765,-2.5354805
-0.6780251,-2.652673
2.284383,-0.6149834
0.37439117,2.7345927
-2.1836488,1.4271314
-2.578856,0.63454854
0.78098905,2.7274346
1.1824017,2.0971377
1.308296,2.1323895
0.8659351,2.3671315
1.7870717,1.9675992
1.3448106,-2.1874483
2.3019323,0.1940028
-1.6749786,-1.8350201
-1.7001165,2.1523294
-1.6492424,1.9389448
2.4449422,1.224594
2.3580947,-0.5044394
-0.26681,-2.446017
-2.2404437,0.6194145
2.0509732,1.2408757
1.2138374,-2.0016255
0.08676711,-2.4950798
-1.3281921,1.9031576
2.2536352,1.0837648
2.2550056,1.5287218
-2.6505227,-1.0922915
-2.2055037,1.1971631
-2.7828763,0.18734454
1.4909066,-2.0025864
-2.112045,1.5694286
-1.0071453,2.421582
-1.2915901,-2.2574952
-1.9444159,2.1295476
1.5780474,-2.2104034
0.73844177,2.4504426
1.6692382,-1.9063766
2.365821,0.9456346
-1.6482786,2.327779
-1.5566148,2.118429
0.819087,2.3015764
2.66284,-0.48584497
1.8915397,-2.0108037
-0.5103912,-2.4693828
-1.1456031,2.610773
-0.32898828,-2.5463612
-2.4903283,0.21136989
-0.74337125,-2.5718374
0.42574665,2.8288941
-0.9139266,2.5225327
-1.8544042,1.8795521
-2.5498247,0.83102447
2.5532491,0.2130328
-0.3430685,2.7308407
-2.311099,1.2348614
-2.6429956,-0.92673475
-2.2212281,1.5556626
2.2581959,0.77050173
2.3772573,-0.9325954
-2.7448812,-1.0045341
0.8540958,2.0901823
-0.56036264,2.4417512
1.1483177,-2.4160054
0.41629153,-2.49589
-1.9521267,1.6927544
0.097649015,2.6844685
1.4781535,-2.2622426
-0.34453267,2.825747
2.712166,0.719165
-2.1418397,1.5921472
-0.73880696,2.274157
0.73939675,-2.5650907
1.657622,2.1744359
-1.5583433,-2.0556405
0.27874994,2.504878
2.4763036,-1.0614411
-2.3034694,-0.9200922
1.9303093,1.9660325
2.2921922,1.2883948
-0.22297265,-2.3257477
2.2191706,1.0008514
2.510693,-0.34082142
2.6385667,-0.4984823
0.92177594,-2.3992116
2.5031528,-0.9736026
1.2240316,-2.3512688
-2.7381,-0.62514114
-2.7775972,-0.57406634
1.9624875,1.7956727
-1.9377013,1.4676853
-2.5262449,0.078406654
2.6246517,0.38942674
1.0013938,-2.195046
1.3891578,2.24438
1.7126307,-2.01485
-0.50611216,2.7811613
-1.7732035,-2.0545082
1.8212348,1.8466979
-1.2504562,2.197221
-2.4862816,-0.28494596
2.280595,1.2454152
-0.6640076,-2.476766
-1.1131085,-2.5463588
-2.475505,-0.3807467
-0.8361321,2.3905659
-0.872139,-2.6907732
-0.38650957,2.6467736
-0.94688904,2.2509456
-1.180888,2.1571913
2.2023447,1.0635214
0.28684863,2.3803246
0.2557426,-2.2906253
-1.4379736,2.071759
1.9055177,-1.3727168
-2.7338128,0.2345781
1.1354218,-2.1900272
-1.60455,1.8597493
2.0344427,1.2996054
-2.054606,-1.243342
-2.049149,-1.6639497
-1.7711525,1.8447043
-0.6017802,2.6397035
2.0124664,1.4219944
-2.3630443,0.9482293
0.6480404,2.7607028
0.6406175,-2.4923835
2.2844555,0.59408134
2.654534,0.021235198
1.4381907,-2.328499
-2.38112,0.8910536
1.5586903,2.08246
-2.38005,1.1653118
1.3703092,-2.1179392
0.19061297,2.862183
-1.4828566,1.9188664
-1.4403269,-2.2561963
2.1284316,1.6347488
-2.0435266,1.3818082
0.12586194,2.5012283
1.7825048,2.2755597
1.8086206,2.264634
0.36940062,2.4860551
-1.427681,2.429512
-2.5317996,0.09418538
-2.4649909,0.73812854
1.9989918,-1.460389
0.64571047,-2.824966
0.63316244,2.913289
-2.7250724,-0.55121577
1.723584,2.1448421
2.799916,0.80564857
2.5680041,0.8483416
-2.4646242,1.3263011
2.185185,1.3931947
1.8020382,1.8905151
-2.215955,0.9367838
0.19981752,2.7637444
-1.2368561,2.073505
-0.27098876,2.3876696
0.42127198,2.4166415
-2.8481603,-0.22909217
-1.0466175,-2.2572207
-1.3148081,2.3653257
-0.9919838,-2.4054444
-2.0924435,1.3991661
-2.3440306,1.2280347
2.5878918,0.85588855
2.3561685,1.5353473
-1.0046307,-2.3341684
0.85503685,2.4898195
2.8527045,0.17597856
2.488195,1.1927096
0.45595095,2.518155
1.8594066,-1.8734913
2.5973327,1.0065415
-2.818716,0.99458027
-2.5997968,0.90395993
-0.26215804,2.5186481
-0.019292727,-2.7412167
2.3203201,-0.35607338
2.3098028,-0.4917761
1.6364565,1.5611213
-1.2057029,-2.2160084
1.487184,-2.1280963
1.4321599,-2.1564329
-2.2688317,1.4163975
1.1261218,-2.5083656
2.3698895,-1.3522832
1.1808693,-2.2932172
2.5151274,-0.16507848
-1.181046,2.289597
-1.8898487,1.786461
2.3657656,0.48470134
0.54084456,2.568287
-2.2070272,-1.519233
2.0243194,1.634361
0.45526275,2.6454763
-2.1886616,1.3837197
-2.0663118,1.2493975
-2.5718274,0.72108215
1.583099,1.9375138
-2.3753312,1.0894713
2.1086607,1.654064
2.16012,-1.8028672
-1.0339057,2.2473953
-1.328046,-2.2013307
-0.6486621,2.6417568
2.4536352,-1.4165422
1.1788985,2.3178883
-2.3136494,-1.136094
2.399939,-0.9887829
-1.9774673,1.817508
-0.32339996,-2.7655053
-2.4132628,-1.1034433
-1.0865483,2.3308144
-2.6314244,1.0482646
0.041603215,2.6319885
2.5014703,1.2892148
2.3761582,0.86020625
-2.4452667,-1.0893911
-0.022697844,-2.8837476
2.3583422,-1.1044879
2.20344,0.34305224
-1.7899632,-2.0658247
-1.6823674,-1.7616684
2.211366,-1.5768836
2.2503018,1.5446624
2.512213,0.0008480698
2.1757584,-1.9306688
-2.3578246,-0.7302687
-1.1300771,2.4224315
-1.0598853,2.4747038
1.4925346,-2.039159
-2.1736906,1.1213427
-1.5014751,1.6320237
-0.4997496,-2.5156932
-2.6277938,0.22289732
-1.9652174,1.413848
1.8357717,-1.1150342
2.5626168,-0.8989067
-0.23485622,-2.4504883
1.5868336,-1.7923074
0.87478995,-2.415261
1.4319446,-2.0351927
-1.8807555,-1.8524455
2.6055822,-0.5700402
-0.38704124,-2.5703151
2.4415574,1.0269262
-1.759523,2.016239
-1.2837762,-1.8866062
0.8105827,2.6777685
-0.68930376,2.6172109
2.4024625,-0.7698794
2.3161757,1.034561
-2.6208086,0.038965
2.3896384,-0.94053245
-0.99195033,2.3677177
-1.3065099,2.4720008
2.3289669,1.487282
0.1933337,2.6394975
0.6424869,-2.5014994
-1.5876758,1.7749866
-2.3933156,-0.78897923
2.329068,0.9179726
1.8198476,-1.7612187
0.13329946,2.6743321
0.89845145,-2.643347
-1.1164161,2.482547
0.0573155,-2.4274926
2.601854,-0.19246034
-0.81388986,2.2010324
-1.3315291,2.6844296
1.608823,2.2245934
0.23365675,2.671262
-0.492926,-2.6839807
1.9645084,1.8309469
1.5220048,-2.1721768
0.5757654,-2.5069242
-2.4543777,-1.2015761
-1.0913147,-2.3361883
2.5990791,-0.32968658
0.902538,2.4141543
2.607424,-0.71243143
2.3836002,-0.84190476
-2.0992727,1.2894856
1.8938681,1.5206423
-0.9245484,2.520055
-0.16333383,-2.772191
2.303135,-1.124517
0.9025081,-2.3108227
1.3613319,-2.074565
-2.0792952,1.8431286
2.3049543,-1.4097568
-2.5106537,0.082500815
-2.2712107,-1.1491808
2.2444878,-1.6142881
1.7023689,-1.9717317
-0.15551555,-2.4748187
-1.0007008,2.3357756
-0.37805912,-2.7100227
1.102514,2.2399402
-1.9575588,-1.585602
-0.37051734,2.4517748
1.1422844,2.0540516
-1.0235384,-2.5903459
-2.177373,1.6277444
-0.863251,-2.297905
-1.9322103,1.8040462
2.635599,-0.07425912
-1.1035124,-2.1713426
-2.5415988,1.0272582
-1.373872,2.1589386
-0.86840624,2.4231374
-2.664622,0.22379681
0.85543644,2.5376873
1.3762045,2.4993613
-1.1839474,2.177158
0.59768426,2.56086
2.213678,-1.0616155
-2.4568949,-0.22365993
-0.4856623,-2.5932236
-2.3453693,1.3346257
1.5689662,2.144012
2.1744976,-1.4782524
-2.0531142,1.6233593
-2.1165445,1.6223881
-1.1781008,2.3454788
2.6466494,0.7605142
2.133088,1.5251703
2.3786728,-1.3888805
-2.7063856,0.13798216
-2.1303704,1.8116521
2.2679942,0.65544146
2.4823327,-0.16714573
-2.4039328,-0.23527619
-2.3442748,-0.39280438
-2.5372338,0.3885907
2.6131506,0.046782978
-1.1152427,2.481882
2.6520157,-0.907531
1.5404971,2.1795805
-2.6818006,-0.6979045
0.6480344,2.4258716
0.1503051,2.6379502
-2.6131852,-0.38821402
0.8403719,-2.2900367
1.1775795,2.4890096
-2.0844455,-1.4899427
